Alimentador,LLL,LLT,LL,LT,Enlace a maps
COV06,5151,4827,4461,3815,"https://maps.google.com/?q=-25.4529407929,-56.4471226349"
COV06,4914,4634,4255,3625,"https://maps.google.com/?q=-25.4540754829,-56.4481539894"
COV06,5077,4756,4397,3735,"https://maps.google.com/?q=-25.4524150063,-56.4478345366"
COV06,5066,4747,4387,3726,"https://maps.google.com/?q=-25.4523664482,-56.4477802942"
COV06,5059,4739,4381,3715,"https://maps.google.com/?q=-25.4522826153,-56.4480112874"
COV06,4976,4660,4310,3627,"https://maps.google.com/?q=-25.4515425931,-56.4473268513"
COV06,4872,4576,4220,3547,"https://maps.google.com/?q=-25.4510994848,-56.4478890523"
COV06,4900,4588,4243,3547,"https://maps.google.com/?q=-25.4508358388,-56.4466731947"
COV06,4871,4560,4218,3517,"https://maps.google.com/?q=-25.4505628562,-56.4464209154"
COV06,4795,4488,4152,3440,"https://maps.google.com/?q=-25.4498377976,-56.4457389206"
COV06,4775,4469,4135,3420,"https://maps.google.com/?q=-25.4496372655,-56.4455664312"
COV06,4709,4407,4078,3353,"https://maps.google.com/?q=-25.4489767102,-56.4449659401"
COV06,4618,4321,3999,3263,"https://maps.google.com/?q=-25.4497599143,-56.4439214396"
COV06,4634,4337,4013,3279,"https://maps.google.com/?q=-25.4482046995,-56.4442641393"
COV06,4626,4330,4007,3273,"https://maps.google.com/?q=-25.4481696116,-56.4443136902"
COV06,4534,4256,3926,3207,"https://maps.google.com/?q=-25.4477505152,-56.4449025927"
COV06,4418,4162,3827,3126,"https://maps.google.com/?q=-25.4471840971,-56.4456109126"
COV06,4552,4259,3942,3198,"https://maps.google.com/?q=-25.4473217806,-56.4434615314"
COV06,4550,4258,3941,3197,"https://maps.google.com/?q=-25.4473088913,-56.4434498146"
COV06,4521,4229,3915,3168,"https://maps.google.com/?q=-25.4475781469,-56.4430898473"
COV06,4484,4195,3883,3133,"https://maps.google.com/?q=-25.447910365,-56.4426456624"
COV06,4468,4182,3870,3120,"https://maps.google.com/?q=-25.4480197467,-56.4424994076"
COV06,4451,4165,3855,3103,"https://maps.google.com/?q=-25.4478194791,-56.4423215261"
COV06,4386,4104,3798,3042,"https://maps.google.com/?q=-25.4470635294,-56.441650084"
COV06,4353,4077,3770,3019,"https://maps.google.com/?q=-25.4472253204,-56.4414237177"
COV06,4321,4052,3742,2997,"https://maps.google.com/?q=-25.4473881832,-56.4412044229"
COV06,4295,4030,3719,2980,"https://maps.google.com/?q=-25.4475213121,-56.4410252026"
COV06,4265,4006,3693,2959,"https://maps.google.com/?q=-25.4476758513,-56.4408190306"
COV06,4177,3935,3617,2900,"https://maps.google.com/?q=-25.4482446236,-56.4411744399"
COV06,4226,3975,3660,2933,"https://maps.google.com/?q=-25.4474361527,-56.4405968093"
COV06,4222,3971,3656,2931,"https://maps.google.com/?q=-25.4474120478,-56.4406251898"
COV06,4222,3971,3656,2930,"https://maps.google.com/?q=-25.4474077067,-56.4405704376"
COV06,4229,3977,3662,2935,"https://maps.google.com/?q=-25.4478573045,-56.4405690687"
COV06,4210,3962,3646,2923,"https://maps.google.com/?q=-25.4479861641,-56.44066474"
COV06,4311,4044,3734,2991,"https://maps.google.com/?q=-25.4473407894,-56.4411395967"
COV06,4335,4063,3754,3007,"https://maps.google.com/?q=-25.4473339635,-56.4415234698"
COV06,4351,4071,3768,3009,"https://maps.google.com/?q=-25.4466559523,-56.4412783568"
COV06,4307,4030,3730,2968,"https://maps.google.com/?q=-25.446147424,-56.4410138041"
COV06,4273,4002,3700,2945,"https://maps.google.com/?q=-25.4459608602,-56.4412508234"
COV06,4260,3992,3689,2936,"https://maps.google.com/?q=-25.4458826123,-56.4411724692"
COV06,4211,3953,3647,2904,"https://maps.google.com/?q=-25.445642622,-56.4416882291"
COV06,4200,3943,3637,2896,"https://maps.google.com/?q=-25.4455806932,-56.44160751"
COV06,4277,4002,3704,2940,"https://maps.google.com/?q=-25.4457907815,-56.4406676862"
COV06,4238,3965,3670,2904,"https://maps.google.com/?q=-25.4453169064,-56.4402077996"
COV06,4184,3914,3623,2855,"https://maps.google.com/?q=-25.4458545449,-56.4394468829"
COV06,4218,3949,3653,2891,"https://maps.google.com/?q=-25.4451929723,-56.4400935198"
COV06,4205,3939,3642,2882,"https://maps.google.com/?q=-25.4451085261,-56.4400156519"
COV06,4189,3926,3628,2872,"https://maps.google.com/?q=-25.4450025098,-56.4399178944"
COV06,4176,3915,3616,2863,"https://maps.google.com/?q=-25.4449558745,-56.4400295991"
COV06,4158,3901,3601,2851,"https://maps.google.com/?q=-25.444798692,-56.4397334779"
COV06,4212,3943,3648,2884,"https://maps.google.com/?q=-25.4451200669,-56.4404681774"
COV06,4185,3919,3624,2862,"https://maps.google.com/?q=-25.4449048339,-56.4407528841"
COV06,4182,3916,3622,2860,"https://maps.google.com/?q=-25.4448823652,-56.4407826054"
COV06,4181,3915,3620,2859,"https://maps.google.com/?q=-25.4448724847,-56.440775752"
COV06,4160,3897,3603,2843,"https://maps.google.com/?q=-25.4447085135,-56.4410125721"
COV06,4126,3870,3574,2821,"https://maps.google.com/?q=-25.4449296483,-56.4412196349"
COV06,4099,3848,3550,2803,"https://maps.google.com/?q=-25.4449488795,-56.4414057756"
COV06,4158,3896,3601,2842,"https://maps.google.com/?q=-25.4446957738,-56.4410294238"
COV06,4082,3834,3535,2792,"https://maps.google.com/?q=-25.4441811248,-56.4405639287"
COV06,4110,3854,3560,2805,"https://maps.google.com/?q=-25.4443103153,-56.4415387756"
COV06,4073,3821,3528,2776,"https://maps.google.com/?q=-25.4440078263,-56.4419384859"
COV06,4016,3775,3478,2739,"https://maps.google.com/?q=-25.4444115854,-56.4422851555"
COV06,3895,3676,3373,2662,"https://maps.google.com/?q=-25.4451800001,-56.4424766667"
COV06,4052,3803,3509,2760,"https://maps.google.com/?q=-25.4438300374,-56.4421734154"
COV06,4018,3775,3479,2738,"https://maps.google.com/?q=-25.4440488464,-56.4424092602"
COV06,4046,3797,3504,2755,"https://maps.google.com/?q=-25.4437807832,-56.4422384995"
COV06,4013,3771,3475,2734,"https://maps.google.com/?q=-25.443991117,-56.4424641465"
COV06,4007,3763,3470,2725,"https://maps.google.com/?q=-25.4434501729,-56.4426716308"
COV06,3957,3720,3427,2688,"https://maps.google.com/?q=-25.4430309108,-56.4432287021"
COV06,3948,3712,3419,2681,"https://maps.google.com/?q=-25.4430623827,-56.4433189468"
COV06,3940,3704,3412,2674,"https://maps.google.com/?q=-25.4428780442,-56.4434305438"
COV06,3923,3691,3397,2664,"https://maps.google.com/?q=-25.4430033334,-56.4435316667"
COV06,3933,3698,3406,2669,"https://maps.google.com/?q=-25.4428189355,-56.4435085894"
COV06,3910,3680,3386,2655,"https://maps.google.com/?q=-25.4426929353,-56.4433226186"
COV06,3899,3668,3377,2644,"https://maps.google.com/?q=-25.4425230603,-56.4439004122"
COV06,3865,3641,3347,2622,"https://maps.google.com/?q=-25.4427663118,-56.4441272329"
COV06,3858,3635,3341,2618,"https://maps.google.com/?q=-25.442705825,-56.4441557599"
COV06,3820,3604,3308,2594,"https://maps.google.com/?q=-25.4430946185,-56.4444333655"
COV06,3772,3565,3267,2564,"https://maps.google.com/?q=-25.4434473839,-56.4447596997"
COV06,3708,3511,3211,2524,"https://maps.google.com/?q=-25.4439356696,-56.4452114046"
COV06,3699,3504,3203,2518,"https://maps.google.com/?q=-25.4429682053,-56.4453601079"
COV06,3691,3497,3196,2513,"https://maps.google.com/?q=-25.4430235898,-56.445424759"
COV06,3880,3652,3360,2629,"https://maps.google.com/?q=-25.4423561658,-56.4441203565"
COV06,3747,3535,3245,2530,"https://maps.google.com/?q=-25.4411372864,-56.4457266426"
COV06,3725,3515,3226,2514,"https://maps.google.com/?q=-25.4409304242,-56.446007853"
COV06,3639,3438,3151,2451,"https://maps.google.com/?q=-25.4401067424,-56.4471291805"
COV06,3746,3534,3245,2530,"https://maps.google.com/?q=-25.4411461075,-56.4457350531"
COV06,,,,,"https://maps.google.com/?q=-25.4414077066,-56.445983123"
COV06,3830,3612,3316,2600,"https://maps.google.com/?q=-25.4420196505,-56.4434329312"
COV06,3808,3594,3298,2587,"https://maps.google.com/?q=-25.4422205138,-56.4433842639"
COV06,3798,3586,3290,2580,"https://maps.google.com/?q=-25.4417907128,-56.4432203348"
COV06,3745,3542,3243,2547,"https://maps.google.com/?q=-25.4414553354,-56.443662872"
COV06,3713,3516,3216,2527,"https://maps.google.com/?q=-25.4416988473,-56.4438742605"
COV06,3770,3562,3265,2563,"https://maps.google.com/?q=-25.4415784801,-56.4430210001"
COV06,4352,4077,3769,3019,"https://maps.google.com/?q=-25.4468922628,-56.4418727894"
COV06,4241,3987,3673,2943,"https://maps.google.com/?q=-25.4463097156,-56.4426255557"
COV06,4187,3943,3626,2907,"https://maps.google.com/?q=-25.4459718446,-56.442313394"
COV06,4225,3974,3659,2933,"https://maps.google.com/?q=-25.4462275772,-56.4427373946"
COV06,4056,3836,3513,2820,"https://maps.google.com/?q=-25.4453080845,-56.443915045"
COV06,4417,4136,3825,3078,"https://maps.google.com/?q=-25.4483856403,-56.4420148983"
COV06,4477,4190,3877,3128,"https://maps.google.com/?q=-25.4479451274,-56.4426901221"
COV06,4519,4230,3914,3171,"https://maps.google.com/?q=-25.4470892495,-56.4437285981"
COV06,4276,4033,3703,3002,"https://maps.google.com/?q=-25.4458996048,-56.4453254053"
COV06,4176,3951,3617,2935,"https://maps.google.com/?q=-25.4452756517,-56.4447871653"
COV06,4163,3940,3606,2926,"https://maps.google.com/?q=-25.4452100323,-56.4448765572"
COV06,4208,3977,3644,2956,"https://maps.google.com/?q=-25.4463266668,-56.4456883333"
COV06,4165,3942,3607,2927,"https://maps.google.com/?q=-25.4453321807,-56.4460692608"
COV06,3926,3742,3400,2767,"https://maps.google.com/?q=-25.445085709,-56.4476342966"
COV06,4521,4245,3915,3198,"https://maps.google.com/?q=-25.4487360664,-56.4435584513"
COV06,4793,4486,4150,3438,"https://maps.google.com/?q=-25.449827794,-56.4457522337"
COV06,4711,4431,4080,3397,"https://maps.google.com/?q=-25.4512567196,-56.4455089509"
COV06,4672,4399,4046,3368,"https://maps.google.com/?q=-25.4510526884,-56.4453196314"
COV06,4568,4314,3956,3292,"https://maps.google.com/?q=-25.4519200001,-56.4447016667"
COV06,4528,4281,3921,3263,"https://maps.google.com/?q=-25.4520992915,-56.444459023"
COV06,4527,4281,3921,3263,"https://maps.google.com/?q=-25.4516987901,-56.4445018028"
COV06,4519,4274,3914,3257,"https://maps.google.com/?q=-25.4517521819,-56.4444759276"
COV06,4495,4254,3893,3239,"https://maps.google.com/?q=-25.4515221812,-56.444342594"
COV06,4674,4401,4048,3370,"https://maps.google.com/?q=-25.449723963,-56.447561783"
COV06,4540,4291,3932,3272,"https://maps.google.com/?q=-25.449123081,-56.4483449131"
COV06,4150,3965,3594,2995,"https://maps.google.com/?q=-25.4490138748,-56.4506527021"
COV06,4496,4255,3894,3240,"https://maps.google.com/?q=-25.4489215935,-56.4486075089"
COV06,4784,4515,4143,3501,"https://maps.google.com/?q=-25.4536401487,-56.4492463332"
COV06,4818,4543,4172,3527,"https://maps.google.com/?q=-25.4513100409,-56.4493262593"
COV06,,,,3507,"https://maps.google.com/?q=-25.4514250917,-56.4494591588"
COV06,4778,4511,4138,3497,"https://maps.google.com/?q=-25.4511443791,-56.4495445957"
COV06,4761,4497,4123,3484,"https://maps.google.com/?q=-25.4510715682,-56.4496355696"
COV06,5737,5398,4969,4503,"https://maps.google.com/?q=-25.4580661351,-56.4466261582"
COV06,5886,5549,5097,4696,"https://maps.google.com/?q=-25.4594600383,-56.4471397219"
COV06,5970,5627,5171,4794,"https://maps.google.com/?q=-25.4598009668,-56.4475100472"
COV06,5929,5592,5134,4752,"https://maps.google.com/?q=-25.4598884514,-56.4473097454"
COV06,5811,5493,5033,4637,"https://maps.google.com/?q=-25.4601846904,-56.4467705327"
COV06,5797,5482,5021,4624,"https://maps.google.com/?q=-25.4601281488,-56.4467275324"
COV06,6698,6374,5800,5818,"https://maps.google.com/?q=-25.4651080433,-56.4499000264"
COV06,6619,6303,5732,5723,"https://maps.google.com/?q=-25.4653188473,-56.4496259271"
COV06,6634,6306,5746,5721,"https://maps.google.com/?q=-25.4655221806,-56.4500542604"
COV06,7610,7630,6590,7525,"https://maps.google.com/?q=-25.4681086719,-56.4508323233"
COV06,8256,8722,7150,8862,"https://maps.google.com/?q=-25.4692710228,-56.449780462"
COV06,8224,8670,7123,8796,"https://maps.google.com/?q=-25.4693437711,-56.4496988603"
COV06,8192,8617,7095,8730,"https://maps.google.com/?q=-25.4694446135,-56.4499072196"
COV06,8164,8573,7071,8675,"https://maps.google.com/?q=-25.4693774695,-56.4499713297"
COV06,8525,9488,7382,9777,"https://maps.google.com/?q=-25.4705555596,-56.4493425364"
COV06,8570,9653,7422,9958,"https://maps.google.com/?q=-25.4716691227,-56.4493888651"
COV07,9084,12880,7867,12566,"https://maps.google.com/?q=-25.4731459106,-56.448157222"
COV07,7874,7765,6819,7557,"https://maps.google.com/?q=-25.466936191,-56.4462136953"
COV07,7873,7762,6818,7553,"https://maps.google.com/?q=-25.4669259552,-56.446210175"
COV07,7780,7626,6738,7377,"https://maps.google.com/?q=-25.466790255,-56.4467154946"
COV07,7733,7558,6697,7289,"https://maps.google.com/?q=-25.4671217115,-56.4454391086"
COV07,7525,7267,6517,6913,"https://maps.google.com/?q=-25.4674314816,-56.4442480368"
COV07,7500,7235,6495,6877,"https://maps.google.com/?q=-25.4674851296,-56.4441702231"
COV07,7524,7265,6516,6911,"https://maps.google.com/?q=-25.4674333282,-56.4442405447"
COV07,7382,7082,6393,6666,"https://maps.google.com/?q=-25.4676437036,-56.4433896986"
COV07,7331,7032,6349,6597,"https://maps.google.com/?q=-25.4678178666,-56.4434576042"
COV07,6659,6297,5767,5548,"https://maps.google.com/?q=-25.4689566888,-56.4386107833"
COV07,6639,6279,5749,5525,"https://maps.google.com/?q=-25.4690360409,-56.4386448626"
COV07,6327,5959,5480,5095,"https://maps.google.com/?q=-25.4696166323,-56.4360760517"
COV07,6188,5821,5359,4916,"https://maps.google.com/?q=-25.4699066403,-56.4349405567"
COV07,5982,5649,5180,4717,"https://maps.google.com/?q=-25.4707749996,-56.4353616708"
COV07,5953,5625,5155,4690,"https://maps.google.com/?q=-25.4708350001,-56.43523"
COV07,6066,5700,5254,4762,"https://maps.google.com/?q=-25.4701688963,-56.4339016326"
COV07,6035,5669,5227,4723,"https://maps.google.com/?q=-25.4702375329,-56.4336297239"
COV07,5952,5588,5155,4622,"https://maps.google.com/?q=-25.4703214539,-56.4328722092"
COV07,5860,5513,5075,4537,"https://maps.google.com/?q=-25.4707653166,-56.4329377763"
COV07,5854,5508,5070,4531,"https://maps.google.com/?q=-25.4707623672,-56.4329772291"
COV07,5846,5485,5063,4495,"https://maps.google.com/?q=-25.4703882793,-56.4318753782"
COV07,5745,5387,4976,4376,"https://maps.google.com/?q=-25.4704562108,-56.4308890548"
COV07,5700,5347,4937,4331,"https://maps.google.com/?q=-25.4704811485,-56.4305390005"
COV07,5434,5110,4706,4068,"https://maps.google.com/?q=-25.4706338428,-56.4283938432"
COV07,,,,3674,"https://maps.google.com/?q=-25.4733940627,-56.4285326207"
COV07,,,,3624,"https://maps.google.com/?q=-25.4733706637,-56.4289503986"
COV07,,,,3510,"https://maps.google.com/?q=-25.4746807784,-56.4286031236"
COV07,5214,4914,4515,3860,"https://maps.google.com/?q=-25.4707799505,-56.4265024582"
COV07,4935,4683,4274,3643,"https://maps.google.com/?q=-25.4723950352,-56.4265683402"
COV07,4918,4669,4259,3631,"https://maps.google.com/?q=-25.4724083334,-56.4264633333"
COV07,4732,4513,4098,3491,"https://maps.google.com/?q=-25.4736176346,-56.4266576095"
COV07,4611,4410,3993,3401,"https://maps.google.com/?q=-25.4743799859,-56.4267132742"
COV07,3951,3837,3422,2925,"https://maps.google.com/?q=-25.4790171818,-56.4269516376"
COV07,3884,3777,3364,2878,"https://maps.google.com/?q=-25.4795291044,-56.4271289122"
COV07,3810,3712,3299,2826,"https://maps.google.com/?q=-25.4797564819,-56.426506687"
COV07,3772,3678,3267,2799,"https://maps.google.com/?q=-25.4798743602,-56.426184111"
COV07,,,,2785,"https://maps.google.com/?q=-25.4797024182,-56.4262286621"
COV07,3545,3474,3070,2640,"https://maps.google.com/?q=-25.4818910231,-56.4262757471"
COV07,3296,3248,2854,2465,"https://maps.google.com/?q=-25.482978481,-56.4238151671"
COV07,3262,3217,2825,2441,"https://maps.google.com/?q=-25.4831356742,-56.4234594761"
COV07,2978,2956,2579,2242,"https://maps.google.com/?q=-25.4845535471,-56.4201663703"
COV07,2929,2910,2537,2208,"https://maps.google.com/?q=-25.4839410107,-56.4200527104"
COV07,2818,2806,2440,2129,"https://maps.google.com/?q=-25.482438752,-56.4199702309"
COV07,2760,2752,2390,2089,"https://maps.google.com/?q=-25.4816161449,-56.4199627358"
COV07,2884,2868,2498,2176,"https://maps.google.com/?q=-25.4838470891,-56.4194018954"
COV07,2878,2863,2493,2172,"https://maps.google.com/?q=-25.4839193366,-56.4193918038"
COV07,3276,3230,2837,2451,"https://maps.google.com/?q=-25.4827776596,-56.4237607196"
COV07,,,,2619,"https://maps.google.com/?q=-25.4818936052,-56.4264898288"
COV07,,,,2588,"https://maps.google.com/?q=-25.4817649908,-56.4269368196"
COV07,,,,2530,"https://maps.google.com/?q=-25.48140227,-56.4277384055"
COV07,,,,2541,"https://maps.google.com/?q=-25.4829512517,-56.4267176701"
COV07,,,,2357,"https://maps.google.com/?q=-25.48474277,-56.4276682099"
COV07,,,,2319,"https://maps.google.com/?q=-25.4862400001,-56.42698"
COV07,3756,3664,3253,2788,"https://maps.google.com/?q=-25.4791687228,-56.4282279428"
COV07,3748,3656,3246,2782,"https://maps.google.com/?q=-25.4792366398,-56.4282492816"
COV07,4778,4524,4138,3468,"https://maps.google.com/?q=-25.471067439,-56.4223705736"
COV07,4487,4281,3886,3258,"https://maps.google.com/?q=-25.4723041006,-56.4230945864"
COV07,,,,3192,"https://maps.google.com/?q=-25.4729371078,-56.4231204245"
COV07,,,,3179,"https://maps.google.com/?q=-25.472941004,-56.4232586935"
COV07,4471,4248,3872,3206,"https://maps.google.com/?q=-25.4712691684,-56.4190757591"
COV07,4245,4044,3676,3019,"https://maps.google.com/?q=-25.4714331235,-56.416397005"
COV07,4036,3854,3495,2852,"https://maps.google.com/?q=-25.4715118839,-56.4136961568"
COV07,4018,3839,3480,2840,"https://maps.google.com/?q=-25.4716435925,-56.4136263925"
COV07,4025,3844,3485,2842,"https://maps.google.com/?q=-25.4715152933,-56.4135377298"
COV07,3982,3805,3448,2808,"https://maps.google.com/?q=-25.4715494353,-56.4129480626"
COV07,3778,3619,3272,2649,"https://maps.google.com/?q=-25.471723708,-56.4099974834"
COV07,3663,3513,3172,2560,"https://maps.google.com/?q=-25.4718302243,-56.4081935763"
COV07,3579,3436,3099,2496,"https://maps.google.com/?q=-25.4719113305,-56.4068197479"
COV07,,,,2238,"https://maps.google.com/?q=-25.4763447217,-56.4070760513"
COV07,,,,1980,"https://maps.google.com/?q=-25.4817812887,-56.4074781036"
COV07,3327,3204,2881,2306,"https://maps.google.com/?q=-25.4721603378,-56.4023045816"
COV07,3285,3168,2845,2280,"https://maps.google.com/?q=-25.472631315,-56.4023127561"
COV07,3254,3137,2818,2252,"https://maps.google.com/?q=-25.4722511668,-56.4008822893"
COV07,,,,2206,"https://maps.google.com/?q=-25.4731437465,-56.4008738247"
COV07,,,,2199,"https://maps.google.com/?q=-25.4731886772,-56.4010022969"
COV07,2962,2866,2565,2037,"https://maps.google.com/?q=-25.4726531042,-56.394530191"
COV07,2888,2801,2501,1993,"https://maps.google.com/?q=-25.4736822686,-56.3944956324"
COV07,2881,2791,2495,1979,"https://maps.google.com/?q=-25.4727810024,-56.3925662908"
COV07,2852,2763,2470,1958,"https://maps.google.com/?q=-25.472828471,-56.3918241014"
COV07,2826,2739,2448,1939,"https://maps.google.com/?q=-25.4728726377,-56.3911640876"
COV07,2787,2703,2414,1911,"https://maps.google.com/?q=-25.4738096493,-56.391197029"
COV07,2804,2718,2429,1923,"https://maps.google.com/?q=-25.4729082733,-56.3905858439"
COV07,2783,2699,2410,1908,"https://maps.google.com/?q=-25.4729440545,-56.3900241674"
COV07,,,,1906,"https://maps.google.com/?q=-25.4730259874,-56.3900251339"
COV07,2755,2672,2386,1888,"https://maps.google.com/?q=-25.4729933048,-56.3892507459"
COV07,2690,2611,2329,1841,"https://maps.google.com/?q=-25.4731081633,-56.3874467664"
COV07,2588,2516,2242,1769,"https://maps.google.com/?q=-25.4732998687,-56.3844463286"
